date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:38:53	40022/40022	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:38:49%20GMT	https://guidehouse.com/404?item=web%3a%7bF2CF6F31-335E-4865-AF57-78F418152CA4%7d%40en	C:/My%20Web%20Sites/AGI/guidehouse.com/4041b83.html	(from https://guidehouse.com/insights/financial-crimes/2021/fincen-nprm-digital-asset-reporting-requirements)
18:38:54	266276/266276	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:21:38%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/2022/gettyimages-935776976.ashx?h=617&w=1450&la=en&hash=52C96208F8377E551B8630B996E3A1AF	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/2022/GettyImages-93577697605ea.jpg	(from https://guidehouse.com/insights/financial-crimes/2022/fca-guidance-competency-capability-expectations)
18:38:55	451888/451888	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:24:59%20GMT	https://guidehouse.com/-/media/www/site/insights/financial-services/images/fs_ukfca-recent-guidance-32022.ashx?h=3623&w=1771&hash=10329B24A7B1B775135B8D8399B39C99	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/financial-services/images/FS_UKFCA%20Recent%20Guidance%2032022c2f6.png	(from https://guidehouse.com/insights/financial-crimes/2022/fca-guidance-competency-capability-expectations)
18:38:55	52203/52203	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:38:51%20GMT	https://guidehouse.com/insights/financial-crimes/2021/fca-extends-financial-crime-reporting-cryptoasset	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/financial-crimes/2021/fca-extends-financial-crime-reporting-cryptoasset.html	(from https://guidehouse.com/insights/financial-crimes/2022/fca-guidance-competency-capability-expectations)
18:38:56	750632/750632	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:24:59%20GMT	https://guidehouse.com/-/media/www/site/insights/financial-services/images/fs_ukfca-recent-guidance-quote.ashx?h=794&w=1771&hash=7C8FE0BE3DA3A3C151B6AC4AA1B6B7E0	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/financial-services/images/FS_UKFCA%20Recent%20Guidance%20Quotef520.png	(from https://guidehouse.com/insights/financial-crimes/2022/fca-guidance-competency-capability-expectations)
18:38:56	12801/12801	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:23:09%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/ielinkedin_180x110/shutterstock_73386106_ielinkedin_180x110.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/ielinkedin_180x110/shutterstock_73386106_IELinkedIn_180x110.jpg	(from https://guidehouse.com/insights/financial-crimes/2022/jmlsg-update-drives-home-risk-based-approach)
18:38:56	36016/36016	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:23:18%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/ietwitter_506x506/shutterstock_73386106_twitterinstreamtall_506x506.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/ietwitter_506x506/shutterstock_73386106_TwitterInStreamTall_506x506.jpg	(from https://guidehouse.com/insights/financial-crimes/2022/jmlsg-update-drives-home-risk-based-approach)
18:38:57	78879/78879	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:23:00%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/iehero_1450x663/shutterstock_73386106_iehero_1450x663.ashx?h=663&w=1450&la=en&hash=DD258F6FE99A8CEBD4B5A22ECA2E9B43	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/iehero_1450x663/shutterstock_73386106_IEHero_1450x6630311.jpg	(from https://guidehouse.com/insights/financial-crimes/2022/jmlsg-update-drives-home-risk-based-approach)
18:38:57	8394/8394	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:23:03%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/ielinkedin_180x110/adobestock_84267634_ielinkedin_180x110.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/ielinkedin_180x110/AdobeStock_84267634_IELinkedIn_180x110.jpg	(from https://guidehouse.com/insights/financial-crimes/2022/uk-solicitors-regulation-authority)
18:39:00	69655/69655	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:53%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/iehero_1450x663/adobestock_84267634_iehero_1450x663.ashx?h=663&w=1450&la=en&hash=25F41D33D7500E1D752A07735FDE9766	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/iehero_1450x663/AdobeStock_84267634_IEHero_1450x6636c4f.jpg	(from https://guidehouse.com/insights/financial-crimes/2022/uk-solicitors-regulation-authority)
18:39:01	43447/43447	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:38:57%20GMT	https://guidehouse.com/insights/defense-and-security/b20/presidential-transition-podcast-mini-series	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/defense-and-security/b20/presidential-transition-podcast-mini-series.html	(from https://guidehouse.com/insights/defense-and-security/b20/john-pistole-change-is-the-constant-in-life)
18:39:02	52844/52844	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:38:58%20GMT	https://guidehouse.com/news/national-security/2020/patricia-cogswell-joins-guidehouse	C:/My%20Web%20Sites/AGI/guidehouse.com/news/national-security/2020/patricia-cogswell-joins-guidehouse.html	(from https://guidehouse.com/insights/defense-and-security/b20/john-pistole-change-is-the-constant-in-life)
18:39:03	196156/196156	---M--	200	added ('OK')	application/pdf	date:Thu,%2016%20Feb%202023%2017:25:51%20GMT	https://guidehouse.com/-/media/www/site/insights/national-security/2020/john-pistole-web-transcript_final.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/national-security/2020/John%20Pistole%20Web%20Transcript_FINAL.pdf	(from https://guidehouse.com/insights/defense-and-security/b20/john-pistole-change-is-the-constant-in-life)
18:39:04	734201/734201	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:25:50%20GMT	https://guidehouse.com/-/media/www/site/insights/national-security/2020/au-spa-logo_bluecol.ashx?h=36px&w=300px&hash=B94437D965524EE34BEDC2C485B2A9DD	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/national-security/2020/AU%20SPA%20logo_bluecol8809.png	(from https://guidehouse.com/insights/defense-and-security/b20/john-pistole-change-is-the-constant-in-life)
18:39:05	300/300	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Sep%202023%2010:39:01%20GMT	https://guidehouse.com/insights/defense-and-security/b20/%22https://guidehouse.com/insights/national-security/2020/presidential-transition-podcast-mini-series%22	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/defense-and-security/b20/_https_/guidehouse.com/insights/national-security/2020/presidential-transition-podcast-mini-series_	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:07	40052/40052	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:39:03%20GMT	https://guidehouse.com/500?aspxerrorpath=/insights/defense-and-security/b20/%22https:/guidehouse.com/insights/national-security/2020/presidential-transition-podcast-mini-series%22	C:/My%20Web%20Sites/AGI/guidehouse.com/500bfcb.html	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:08	256/256	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Sep%202023%2010:39:03%20GMT	https://guidehouse.com/insights/defense-and-security/b20/%22https://guidehouse.com/professionals/c/cogswell-patricia%22	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/defense-and-security/b20/_https_/guidehouse.com/professionals/c/cogswell-patricia_	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:08	40010/40010	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:39:04%20GMT	https://guidehouse.com/500?aspxerrorpath=/insights/defense-and-security/b20/%22https:/guidehouse.com/professionals/c/cogswell-patricia%22	C:/My%20Web%20Sites/AGI/guidehouse.com/5007603.html	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:09	240/240	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Sep%202023%2010:39:05%20GMT	https://guidehouse.com/insights/defense-and-security/b20/%22https://www.podbean.com/ew/pb-ab2va-f2daf9%22	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/defense-and-security/b20/_https_/www.podbean.com/ew/pb-ab2va-f2daf9_	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:10	39996/39996	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:39:06%20GMT	https://guidehouse.com/500?aspxerrorpath=/insights/defense-and-security/b20/%22https:/www.podbean.com/ew/pb-ab2va-f2daf9%22	C:/My%20Web%20Sites/AGI/guidehouse.com/500fa6c.html	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:11	250/250	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Sep%202023%2010:39:06%20GMT	https://guidehouse.com/insights/defense-and-security/b20/%22https://open.spotify.com/episode/6lQmRxFDEmcRD6QGYIXKUB?si=bb823e753466477a%22	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/defense-and-security/b20/_https_/open.spotify.com/episode/6lQmRxFDEmcRD6QGYIXKUB8b2e	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:11	6357364/6357364	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:25:53%20GMT	https://guidehouse.com/insights/defense-and-security/b20/%22/-/media/www/site/insights/national-security/2020/nsmissionispossiblelogo1020finalsquarethumbprint.ashx?h=200&amp;w=200&amp;hash=9F4AB81E632E8646C4A4360215F1F4EC%22	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/defense-and-security/b20/_/-/media/www/site/insights/national-security/2020/NSMissionIsPossibleLOGO1020FINALSquareThumbprinte17e.jpg	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:12	40006/40006	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:39:08%20GMT	https://guidehouse.com/500?aspxerrorpath=/insights/defense-and-security/b20/%22https:/open.spotify.com/episode/6lQmRxFDEmcRD6QGYIXKUB	C:/My%20Web%20Sites/AGI/guidehouse.com/5008a54.html	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:15	247141/247141	---M--	200	added ('OK')	application/pdf	date:Thu,%2016%20Feb%202023%2017:25:51%20GMT	https://guidehouse.com/insights/defense-and-security/b20/%22/-/media/www/site/insights/national-security/2020/j-williamsweb-transcriptfinal.ashx%22	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/defense-and-security/b20/_/-/media/www/site/insights/national-security/2020/J%20Williamsweb%20TranscriptFINAL.pdf	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:16	17842/17842	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:25:53%20GMT	https://guidehouse.com/-/media/www/site/insights/national-security/2020/nsmissionispossiblelogo1020finalsquarethumbprint.ashx?h=200&w=200&hash=9F4AB81E632E8646C4A4360215F1F4EC	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/national-security/2020/NSMissionIsPossibleLOGO1020FINALSquareThumbprint9d43.jpg	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:17	734201/734201	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:25:50%20GMT	https://guidehouse.com/insights/defense-and-security/b20/%22/-/media/www/site/insights/national-security/2020/au-spa-logo_bluecol.ashx?h=36px&amp;w=303px&amp;hash=F16911CEE8D034029E5C5057295D18F6%22	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/defense-and-security/b20/_/-/media/www/site/insights/national-security/2020/AU%20SPA%20logo_bluecol0554.png	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:17	118/118	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Sep%202023%2010:39:13%20GMT	https://guidehouse.com/professionals/c/cogswell-patricia	C:/My%20Web%20Sites/AGI/guidehouse.com/professionals/c/cogswell-patricia	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:21	247141/247141	---M--	200	added ('OK')	application/pdf	date:Thu,%2016%20Feb%202023%2017:25:51%20GMT	https://guidehouse.com/-/media/www/site/insights/national-security/2020/j-williamsweb-transcriptfinal.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/national-security/2020/J%20Williamsweb%20TranscriptFINAL.pdf	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:27	734201/734201	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:25:50%20GMT	https://guidehouse.com/-/media/www/site/insights/national-security/2020/au-spa-logo_bluecol.ashx?h=36px&w=303px&hash=F16911CEE8D034029E5C5057295D18F6	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/national-security/2020/AU%20SPA%20logo_bluecola9ac.png	(from https://guidehouse.com/insights/defense-and-security/b20/gsas-leadership-role-in-transitions)
18:39:27	747289/747289	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20May%202023%2002:00:40%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/public-sector/iehero_1450x663/nss_1450x663_gettyimages-640126905_super.ashx?h=663&w=1450&la=en&hash=874DBFCC4D4CFBE680D723E617619F6D	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/public-sector/iehero_1450x663/NSS_1450x663_GettyImages-640126905_super0f62.jpg	(from https://guidehouse.com/insights/defense-and-security/b20/cracking-open-the-process-to-enhance-diversity)
18:39:27	201123/201123	---M--	200	added ('OK')	application/pdf	date:Thu,%2016%20Feb%202023%2017:25:51%20GMT	https://guidehouse.com/-/media/www/site/insights/national-security/2020/lindsay-rodman-web-transcript_final.pdf	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/national-security/2020/Lindsay%20Rodman%20Web%20Transcript_FINAL.pdf	(from https://guidehouse.com/insights/defense-and-security/b20/cracking-open-the-process-to-enhance-diversity)
18:39:29	103742/103742	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:24:20%20GMT	https://guidehouse.com/-/media/www/site/insights/energy/images/esi_flexibilitygraphicforaceee_info_0921_1-final.ashx?h=514&w=680&hash=6A14549676B1ECBCCA894D40F662F7C3	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/energy/images/ESI_FlexibilityGraphicForACEEE_INFO_0921_1-FINAL48c7.png	(from https://guidehouse.com/insights/energy/2021/pay-for-performance-programs)
18:39:30	65074/65074	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:24:20%20GMT	https://guidehouse.com/-/media/www/site/insights/energy/images/esi_flexibilitygraphicforaceee_info_0921_3-final.ashx?h=440&w=417&hash=DA74EB3E5FA1333AC020840060AA22BD	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/energy/images/ESI_FlexibilityGraphicForACEEE_INFO_0921_3-FINALf857.png	(from https://guidehouse.com/insights/energy/2021/pay-for-performance-programs)
18:39:30	130366/130366	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:24:21%20GMT	https://guidehouse.com/-/media/www/site/insights/energy/images/esiflexibilitygraphicforaceeeinfo092104updated.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/energy/images/ESIFlexibilityGraphicForACEEEINFO092104updated.png	(from https://guidehouse.com/insights/energy/2021/pay-for-performance-programs)
18:39:31	50757/50757	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:39:27%20GMT	https://guidehouse.com/insights/energy/2021/planning-for-utility-resiliency	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/energy/2021/planning-for-utility-resiliency.html	(from https://guidehouse.com/insights/energy/2021/pay-for-performance-programs)
18:39:31	50945/50945	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:39:27%20GMT	https://guidehouse.com/insights/energy/2021/eaas-innovations-support-modular-microgrid-trend	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/energy/2021/eaas-innovations-support-modular-microgrid-trend.html	(from https://guidehouse.com/insights/energy/2021/pay-for-performance-programs)
18:39:32	17850/17850	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:26%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/adobestock_19660677_ielinkedin_180x110.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/ielinkedin_180x110/AdobeStock_19660677_IELinkedIn_180x110.jpg	(from https://guidehouse.com/insights/energy/2021/improving-transparency-of-scope-3-emissions)
18:39:34	117072/117072	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:20:43%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/energy/ietwitter_506x506/adobestock_19660677_twitterinstreamtall_506x506.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/energy/ietwitter_506x506/AdobeStock_19660677_TwitterInStreamTall_506x506.jpg	(from https://guidehouse.com/insights/energy/2021/improving-transparency-of-scope-3-emissions)
18:39:34	231490/231490	---M--	200	added ('OK')	application/pdf	date:Thu,%2016%20Feb%202023%2017:25:50%20GMT	https://guidehouse.com/-/media/www/site/insights/national-security/2020/chip-fulghum-web-transcript_final.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/national-security/2020/Chip%20Fulghum%20Web%20Transcript_FINAL.pdf	(from https://guidehouse.com/insights/defense-and-security/b20/chip-fulghum-i-think-i-am-going-to-be-your-acting)
18:39:34	45276/45276	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:24:22%20GMT	https://guidehouse.com/-/media/www/site/insights/energy/images/overview-of-ghg-protocol-scopes-and-emissions-acro.ashx?h=460&w=708&hash=DC8482BA4E4AB93A9B31C595D4B8D0A6	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/energy/images/Overview%20of%20GHG%20Protocol%20Scopes%20and%20Emissions%20Acro42cd.JPG	(from https://guidehouse.com/insights/energy/2021/improving-transparency-of-scope-3-emissions)
18:39:35	165/165	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Sep%202023%2010:39:31%20GMT	https://guidehouse.com/capabilities/industries/technology.html/solutions/papaya	C:/My%20Web%20Sites/AGI/guidehouse.com/capabilities/industries/technology.html/solutions/papaya	(from https://guidehouse.com/insights/energy/2021/improving-transparency-of-scope-3-emissions)
18:39:38	11352/11352	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:23:08%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/ielinkedin_180x110/shutterstock_354587516_ielinkedin_180x110.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/risk-and-compliance/ielinkedin_180x110/shutterstock_354587516_IELinkedIn_180x110.jpg	(from https://guidehouse.com/insights/financial-services/2021/public-sector/aga-fraud-survey-federal-news-network-podcast)
18:39:42	81648/81648	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:23:26%20GMT	https://guidehouse.com/insights/advanced-solutions/2020/%22/-/media/www/site/insights/advanced-solutions/images/2020-gh-connected-resources_001.ashx?h=394&amp;w=450&amp;hash=67E895BFF9B495FC028486B6A5919492%22	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/advanced-solutions/2020/_/-/media/www/site/insights/advanced-solutions/images/2020-GH%20Connected%20Resources_001b54b.png	(from https://guidehouse.com/insights/advanced-solutions/2020/protect-your-connected-resources)
18:39:51	118240/118240	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:23:26%20GMT	https://guidehouse.com/insights/advanced-solutions/2020/%22/-/media/www/site/insights/advanced-solutions/images/2020-gh-connected-resources_002.ashx?h=495&amp;w=500&amp;hash=C9D12750DC297669F1120813822996F7%22	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/advanced-solutions/2020/_/-/media/www/site/insights/advanced-solutions/images/2020-GH%20Connected%20Resources_0021fcc.png	(from https://guidehouse.com/insights/advanced-solutions/2020/protect-your-connected-resources)
18:39:51	223420/223420	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:19:48%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/advanced-solutions/iehero_1450x663/cybersecurity_4800x2700_gettyimages-1187838626.ashx?h=2700&w=4800&la=en&hash=E0E35A5685BD53892CCF86AD36B8F9EA	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/advanced-solutions/iehero_1450x663/CyberSecurity_4800x2700_GettyImages-1187838626ef17.jpg	(from https://guidehouse.com/insights/advanced-solutions/2020/protect-your-connected-resources)
18:39:56	55865/55865	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:23:26%20GMT	https://guidehouse.com/-/media/www/site/insights/advanced-solutions/images/2020-gh-connected-resources_001.ashx?h=394&w=450&hash=67E895BFF9B495FC028486B6A5919492	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/advanced-solutions/images/2020-GH%20Connected%20Resources_0014404.png	(from https://guidehouse.com/insights/advanced-solutions/2020/protect-your-connected-resources)
18:39:57	73990/73990	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2017:23:26%20GMT	https://guidehouse.com/-/media/www/site/insights/advanced-solutions/images/2020-gh-connected-resources_002.ashx?h=495&w=500&hash=C9D12750DC297669F1120813822996F7	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/advanced-solutions/images/2020-GH%20Connected%20Resources_00267ff.png	(from https://guidehouse.com/insights/advanced-solutions/2020/protect-your-connected-resources)
18:39:57	65215/65215	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:32%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/social-images/gettyimages-1148109810social.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/social-images/GettyImages-1148109810SOCIAL.jpg	(from https://guidehouse.com/insights/financial-crimes/2021/sec-risk-alert-examination-digital-assets)
18:39:59	73709/73709	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:48%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/social-images/gettyimages-890153720-twitter.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/social-images/GettyImages-890153720-Twitter.jpg	(from https://guidehouse.com/insights/financial-crimes/2021/sec-risk-alert-examination-digital-assets)
18:40:04	20885/20885	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:19:58%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/corporate/ielinkedin_180x110/gettyimages843817674_ielinkedin_180x110.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/corporate/ielinkedin_180x110/GettyImages843817674_IELinkedIn_180x110.jpg	(from https://guidehouse.com/insights/financial-crimes/2021/human-rights-regulations-increase-supply-chains)
18:40:06	354597/354597	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:19:53%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/corporate/do-not-use/gettyimages843817674_iehero_1450x663.ashx?h=663&w=1450&la=en&hash=F466176EC3E64457E831411A419F407E	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/corporate/do-not-use/GettyImages843817674_IEHero_1450x6632c11.jpg	(from https://guidehouse.com/insights/financial-crimes/2021/human-rights-regulations-increase-supply-chains)
18:40:07	52511/52511	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:40:02%20GMT	https://guidehouse.com/insights/financial-crimes/2021/nydfs-climate-risk-management-guidance-insurers	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/financial-crimes/2021/nydfs-climate-risk-management-guidance-insurers.html	(from https://guidehouse.com/insights/financial-crimes/2021/climate-risk-insurance-companies)
18:40:07	372515/372515	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:19:09%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/construction/iehero_1450x663/gettyimages1096074224ieherobanner1450x663.ashx?h=663&w=1450&la=en&hash=48A2DA3496F6405F62B3F0D59792533A	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/construction/iehero_1450x663/GettyImages1096074224IEHeroBanner1450x6630df1.jpg	(from https://guidehouse.com/insights/financial-crimes/2021/biden-roadmap-on-net-zero-investment)
18:40:09	53757/53757	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Sep%202023%2010:40:04%20GMT	https://guidehouse.com/insights/financial-crimes/2021/regulations-financial-system-climate-change	C:/My%20Web%20Sites/AGI/guidehouse.com/insights/financial-crimes/2021/regulations-financial-system-climate-change.html	(from https://guidehouse.com/insights/financial-crimes/2021/reduce-climate-risk-impact-vulnerable-communities)
18:40:09	363880/363880	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:19:08%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/construction/iehero_1450x663/gettyimages1042711480-2ieherobanner1450x663.ashx?h=663&w=1450&la=en&hash=FA2D0F9C3D2DF0EE4E6E29AAD8965F9A	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/construction/iehero_1450x663/GettyImages1042711480%202IEHeroBanner1450x6635ec3.jpg	(from https://guidehouse.com/insights/financial-crimes/2021/reduce-climate-risk-impact-vulnerable-communities)
18:40:09	27511/27511	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2017:22:33%20GMT	https://guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/social-images/gettyimages675913278superietwitter506x506.ashx	C:/My%20Web%20Sites/AGI/guidehouse.com/-/media/www/site/insights/ie-images/healthcare-and-life-sciences/social-images/GettyImages675913278superIETwitter506x506.jpg	(from https://guidehouse.com/insights/financial-crimes/2021/fintech-payments-digital-assets)
